video_name,signer,class,label,split,view,landmarks_path,landmarks_177_path,frames,features_per_frame
s0012_f_w000125,s0012,Bathroom,2,train,front,landmarks/s0012/Bathroom/s0012_f_w000125/landmarks.npy,landmarks/s0012/Bathroom/s0012_f_w000125/landmarks_177.npy,210,177
s0013_f_w000125,s0013,Bathroom,2,train,front,landmarks/s0013/Bathroom/s0013_f_w000125/landmarks.npy,landmarks/s0013/Bathroom/s0013_f_w000125/landmarks_177.npy,240,177
s0018_f_w000125,s0018,Bathroom,2,train,front,landmarks/s0018/Bathroom/s0018_f_w000125/landmarks.npy,landmarks/s0018/Bathroom/s0018_f_w000125/landmarks_177.npy,240,177
s0001_f_w000430,s0001,Book,3,train,front,landmarks/s0001/Book/s0001_f_w000430/landmarks.npy,landmarks/s0001/Book/s0001_f_w000430/landmarks_177.npy,150,177
s0002_f_w000430,s0002,Book,3,train,front,landmarks/s0002/Book/s0002_f_w000430/landmarks.npy,landmarks/s0002/Book/s0002_f_w000430/landmarks_177.npy,180,177
s0005_f_w000430,s0005,Book,3,train,front,landmarks/s0005/Book/s0005_f_w000430/landmarks.npy,landmarks/s0005/Book/s0005_f_w000430/landmarks_177.npy,210,177
s0007_f_w000430,s0007,Book,3,train,front,landmarks/s0007/Book/s0007_f_w000430/landmarks.npy,landmarks/s0007/Book/s0007_f_w000430/landmarks_177.npy,210,177
s0008_f_w000430,s0008,Book,3,train,front,landmarks/s0008/Book/s0008_f_w000430/landmarks.npy,landmarks/s0008/Book/s0008_f_w000430/landmarks_177.npy,210,177
s0009_f_w000430,s0009,Book,3,train,front,landmarks/s0009/Book/s0009_f_w000430/landmarks.npy,landmarks/s0009/Book/s0009_f_w000430/landmarks_177.npy,150,177
s0011_f_w000430,s0011,Book,3,train,front,landmarks/s0011/Book/s0011_f_w000430/landmarks.npy,landmarks/s0011/Book/s0011_f_w000430/landmarks_177.npy,150,177
s0012_f_w000430,s0012,Book,3,train,front,landmarks/s0012/Book/s0012_f_w000430/landmarks.npy,landmarks/s0012/Book/s0012_f_w000430/landmarks_177.npy,180,177
s0013_f_w000430,s0013,Book,3,train,front,landmarks/s0013/Book/s0013_f_w000430/landmarks.npy,landmarks/s0013/Book/s0013_f_w000430/landmarks_177.npy,180,177
s0018_f_w000430,s0018,Book,3,train,front,landmarks/s0018/Book/s0018_f_w000430/landmarks.npy,landmarks/s0018/Book/s0018_f_w000430/landmarks_177.npy,180,177
s0001_f_w000005,s0001,Brother,4,train,front,landmarks/s0001/Brother/s0001_f_w000005/landmarks.npy,landmarks/s0001/Brother/s0001_f_w000005/landmarks_177.npy,210,177
s0002_f_w000005,s0002,Brother,4,train,front,landmarks/s0002/Brother/s0002_f_w000005/landmarks.npy,landmarks/s0002/Brother/s0002_f_w000005/landmarks_177.npy,210,177
s0005_f_w000005,s0005,Brother,4,train,front,landmarks/s0005/Brother/s0005_f_w000005/landmarks.npy,landmarks/s0005/Brother/s0005_f_w000005/landmarks_177.npy,180,177
s0007_f_w000005,s0007,Brother,4,train,front,landmarks/s0007/Brother/s0007_f_w000005/landmarks.npy,landmarks/s0007/Brother/s0007_f_w000005/landmarks_177.npy,180,177
s0008_f_w000005,s0008,Brother,4,train,front,landmarks/s0008/Brother/s0008_f_w000005/landmarks.npy,landmarks/s0008/Brother/s0008_f_w000005/landmarks_177.npy,210,177
s0009_f_w000005,s0009,Brother,4,train,front,landmarks/s0009/Brother/s0009_f_w000005/landmarks.npy,landmarks/s0009/Brother/s0009_f_w000005/landmarks_177.npy,180,177
s0011_f_w000005,s0011,Brother,4,train,front,landmarks/s0011/Brother/s0011_f_w000005/landmarks.npy,landmarks/s0011/Brother/s0011_f_w000005/landmarks_177.npy,210,177
s0012_f_w000005,s0012,Brother,4,train,front,landmarks/s0012/Brother/s0012_f_w000005/landmarks.npy,landmarks/s0012/Brother/s0012_f_w000005/landmarks_177.npy,210,177
s0013_f_w000005,s0013,Brother,4,train,front,landmarks/s0013/Brother/s0013_f_w000005/landmarks.npy,landmarks/s0013/Brother/s0013_f_w000005/landmarks_177.npy,210,177
s0018_f_w000005,s0018,Brother,4,train,front,landmarks/s0018/Brother/s0018_f_w000005/landmarks.npy,landmarks/s0018/Brother/s0018_f_w000005/landmarks_177.npy,210,177
s0001_f_w001133,s0001,Come,5,train,front,landmarks/s0001/Come/s0001_f_w001133/landmarks.npy,landmarks/s0001/Come/s0001_f_w001133/landmarks_177.npy,180,177
s0002_f_w001133,s0002,Come,5,train,front,landmarks/s0002/Come/s0002_f_w001133/landmarks.npy,landmarks/s0002/Come/s0002_f_w001133/landmarks_177.npy,180,177
s0005_f_w001133,s0005,Come,5,train,front,landmarks/s0005/Come/s0005_f_w001133/landmarks.npy,landmarks/s0005/Come/s0005_f_w001133/landmarks_177.npy,150,177
s0007_f_w001133,s0007,Come,5,train,front,landmarks/s0007/Come/s0007_f_w001133/landmarks.npy,landmarks/s0007/Come/s0007_f_w001133/landmarks_177.npy,150,177
s0008_f_w001133,s0008,Come,5,train,front,landmarks/s0008/Come/s0008_f_w001133/landmarks.npy,landmarks/s0008/Come/s0008_f_w001133/landmarks_177.npy,210,177
s0009_f_w001133,s0009,Come,5,train,front,landmarks/s0009/Come/s0009_f_w001133/landmarks.npy,landmarks/s0009/Come/s0009_f_w001133/landmarks_177.npy,180,177
s0011_f_w001133,s0011,Come,5,train,front,landmarks/s0011/Come/s0011_f_w001133/landmarks.npy,landmarks/s0011/Come/s0011_f_w001133/landmarks_177.npy,120,177
s0012_f_w001133,s0012,Come,5,train,front,landmarks/s0012/Come/s0012_f_w001133/landmarks.npy,landmarks/s0012/Come/s0012_f_w001133/landmarks_177.npy,150,177
s0013_f_w001133,s0013,Come,5,train,front,landmarks/s0013/Come/s0013_f_w001133/landmarks.npy,landmarks/s0013/Come/s0013_f_w001133/landmarks_177.npy,120,177
s0018_f_w001133,s0018,Come,5,train,front,landmarks/s0018/Come/s0018_f_w001133/landmarks.npy,landmarks/s0018/Come/s0018_f_w001133/landmarks_177.npy,150,177
s0001_f_w001018,s0001,Down,6,train,front,landmarks/s0001/Down/s0001_f_w001018/landmarks.npy,landmarks/s0001/Down/s0001_f_w001018/landmarks_177.npy,150,177
s0002_f_w001018,s0002,Down,6,train,front,landmarks/s0002/Down/s0002_f_w001018/landmarks.npy,landmarks/s0002/Down/s0002_f_w001018/landmarks_177.npy,210,177
s0005_f_w001018,s0005,Down,6,train,front,landmarks/s0005/Down/s0005_f_w001018/landmarks.npy,landmarks/s0005/Down/s0005_f_w001018/landmarks_177.npy,210,177
s0007_f_w001018,s0007,Down,6,train,front,landmarks/s0007/Down/s0007_f_w001018/landmarks.npy,landmarks/s0007/Down/s0007_f_w001018/landmarks_177.npy,180,177
s0008_f_w001018,s0008,Down,6,train,front,landmarks/s0008/Down/s0008_f_w001018/landmarks.npy,landmarks/s0008/Down/s0008_f_w001018/landmarks_177.npy,180,177
s0009_f_w001018,s0009,Down,6,train,front,landmarks/s0009/Down/s0009_f_w001018/landmarks.npy,landmarks/s0009/Down/s0009_f_w001018/landmarks_177.npy,180,177
s0011_f_w001018,s0011,Down,6,train,front,landmarks/s0011/Down/s0011_f_w001018/landmarks.npy,landmarks/s0011/Down/s0011_f_w001018/landmarks_177.npy,120,177
s0012_f_w001018,s0012,Down,6,train,front,landmarks/s0012/Down/s0012_f_w001018/landmarks.npy,landmarks/s0012/Down/s0012_f_w001018/landmarks_177.npy,150,177
s0013_f_w001018,s0013,Down,6,train,front,landmarks/s0013/Down/s0013_f_w001018/landmarks.npy,landmarks/s0013/Down/s0013_f_w001018/landmarks_177.npy,150,177
s0018_f_w001018,s0018,Down,6,train,front,landmarks/s0018/Down/s0018_f_w001018/landmarks.npy,landmarks/s0018/Down/s0018_f_w001018/landmarks_177.npy,180,177
s0001_f_w001161,s0001,Drink,7,train,front,landmarks/s0001/Drink/s0001_f_w001161/landmarks.npy,landmarks/s0001/Drink/s0001_f_w001161/landmarks_177.npy,180,177
s0002_f_w001161,s0002,Drink,7,train,front,landmarks/s0002/Drink/s0002_f_w001161/landmarks.npy,landmarks/s0002/Drink/s0002_f_w001161/landmarks_177.npy,210,177
s0005_f_w001161,s0005,Drink,7,train,front,landmarks/s0005/Drink/s0005_f_w001161/landmarks.npy,landmarks/s0005/Drink/s0005_f_w001161/landmarks_177.npy,210,177
s0007_f_w001161,s0007,Drink,7,train,front,landmarks/s0007/Drink/s0007_f_w001161/landmarks.npy,landmarks/s0007/Drink/s0007_f_w001161/landmarks_177.npy,240,177
s0008_f_w001161,s0008,Drink,7,train,front,landmarks/s0008/Drink/s0008_f_w001161/landmarks.npy,landmarks/s0008/Drink/s0008_f_w001161/landmarks_177.npy,180,177
s0009_f_w001161,s0009,Drink,7,train,front,landmarks/s0009/Drink/s0009_f_w001161/landmarks.npy,landmarks/s0009/Drink/s0009_f_w001161/landmarks_177.npy,180,177
s0011_f_w001161,s0011,Drink,7,train,front,landmarks/s0011/Drink/s0011_f_w001161/landmarks.npy,landmarks/s0011/Drink/s0011_f_w001161/landmarks_177.npy,180,177
s0012_f_w001161,s0012,Drink,7,train,front,landmarks/s0012/Drink/s0012_f_w001161/landmarks.npy,landmarks/s0012/Drink/s0012_f_w001161/landmarks_177.npy,180,177
s0013_f_w001161,s0013,Drink,7,train,front,landmarks/s0013/Drink/s0013_f_w001161/landmarks.npy,landmarks/s0013/Drink/s0013_f_w001161/landmarks_177.npy,180,177
s0018_f_w001161,s0018,Drink,7,train,front,landmarks/s0018/Drink/s0018_f_w001161/landmarks.npy,landmarks/s0018/Drink/s0018_f_w001161/landmarks_177.npy,180,177
s0001_f_w001635,s0001,Eat [VEB]/Food,8,train,front,landmarks/s0001/Eat [VEB]_Food/s0001_f_w001635/landmarks.npy,landmarks/s0001/Eat [VEB]_Food/s0001_f_w001635/landmarks_177.npy,150,177
s0002_f_w001635,s0002,Eat [VEB]/Food,8,train,front,landmarks/s0002/Eat [VEB]_Food/s0002_f_w001635/landmarks.npy,landmarks/s0002/Eat [VEB]_Food/s0002_f_w001635/landmarks_177.npy,180,177
s0005_f_w001635,s0005,Eat [VEB]/Food,8,train,front,landmarks/s0005/Eat [VEB]_Food/s0005_f_w001635/landmarks.npy,landmarks/s0005/Eat [VEB]_Food/s0005_f_w001635/landmarks_177.npy,180,177
s0007_f_w001635,s0007,Eat [VEB]/Food,8,train,front,landmarks/s0007/Eat [VEB]_Food/s0007_f_w001635/landmarks.npy,landmarks/s0007/Eat [VEB]_Food/s0007_f_w001635/landmarks_177.npy,180,177
s0008_f_w001635,s0008,Eat [VEB]/Food,8,train,front,landmarks/s0008/Eat [VEB]_Food/s0008_f_w001635/landmarks.npy,landmarks/s0008/Eat [VEB]_Food/s0008_f_w001635/landmarks_177.npy,150,177
s0009_f_w001635,s0009,Eat [VEB]/Food,8,train,front,landmarks/s0009/Eat [VEB]_Food/s0009_f_w001635/landmarks.npy,landmarks/s0009/Eat [VEB]_Food/s0009_f_w001635/landmarks_177.npy,150,177
s0011_f_w001635,s0011,Eat [VEB]/Food,8,train,front,landmarks/s0011/Eat [VEB]_Food/s0011_f_w001635/landmarks.npy,landmarks/s0011/Eat [VEB]_Food/s0011_f_w001635/landmarks_177.npy,120,177
s0012_f_w001635,s0012,Eat [VEB]/Food,8,train,front,landmarks/s0012/Eat [VEB]_Food/s0012_f_w001635/landmarks.npy,landmarks/s0012/Eat [VEB]_Food/s0012_f_w001635/landmarks_177.npy,150,177
s0013_f_w001635,s0013,Eat [VEB]/Food,8,train,front,landmarks/s0013/Eat [VEB]_Food/s0013_f_w001635/landmarks.npy,landmarks/s0013/Eat [VEB]_Food/s0013_f_w001635/landmarks_177.npy,120,177
s0018_f_w001635,s0018,Eat [VEB]/Food,8,train,front,landmarks/s0018/Eat [VEB]_Food/s0018_f_w001635/landmarks.npy,landmarks/s0018/Eat [VEB]_Food/s0018_f_w001635/landmarks_177.npy,210,177
s0001_f_w000356,s0001,Evening,9,train,front,landmarks/s0001/Evening/s0001_f_w000356/landmarks.npy,landmarks/s0001/Evening/s0001_f_w000356/landmarks_177.npy,180,177
s0002_f_w000356,s0002,Evening,9,train,front,landmarks/s0002/Evening/s0002_f_w000356/landmarks.npy,landmarks/s0002/Evening/s0002_f_w000356/landmarks_177.npy,210,177
s0005_f_w000356,s0005,Evening,9,train,front,landmarks/s0005/Evening/s0005_f_w000356/landmarks.npy,landmarks/s0005/Evening/s0005_f_w000356/landmarks_177.npy,210,177
s0007_f_w000356,s0007,Evening,9,train,front,landmarks/s0007/Evening/s0007_f_w000356/landmarks.npy,landmarks/s0007/Evening/s0007_f_w000356/landmarks_177.npy,210,177
s0008_f_w000356,s0008,Evening,9,train,front,landmarks/s0008/Evening/s0008_f_w000356/landmarks.npy,landmarks/s0008/Evening/s0008_f_w000356/landmarks_177.npy,180,177
s0009_f_w000356,s0009,Evening,9,train,front,landmarks/s0009/Evening/s0009_f_w000356/landmarks.npy,landmarks/s0009/Evening/s0009_f_w000356/landmarks_177.npy,180,177
s0011_f_w000356,s0011,Evening,9,train,front,landmarks/s0011/Evening/s0011_f_w000356/landmarks.npy,landmarks/s0011/Evening/s0011_f_w000356/landmarks_177.npy,180,177
s0012_f_w000356,s0012,Evening,9,train,front,landmarks/s0012/Evening/s0012_f_w000356/landmarks.npy,landmarks/s0012/Evening/s0012_f_w000356/landmarks_177.npy,180,177
s0013_f_w000356,s0013,Evening,9,train,front,landmarks/s0013/Evening/s0013_f_w000356/landmarks.npy,landmarks/s0013/Evening/s0013_f_w000356/landmarks_177.npy,210,177
s0018_f_w000356,s0018,Evening,9,train,front,landmarks/s0018/Evening/s0018_f_w000356/landmarks.npy,landmarks/s0018/Evening/s0018_f_w000356/landmarks_177.npy,210,177
s0001_f_w000011,s0001,Family,10,train,front,landmarks/s0001/Family/s0001_f_w000011/landmarks.npy,landmarks/s0001/Family/s0001_f_w000011/landmarks_177.npy,210,177
s0002_f_w000011,s0002,Family,10,train,front,landmarks/s0002/Family/s0002_f_w000011/landmarks.npy,landmarks/s0002/Family/s0002_f_w000011/landmarks_177.npy,240,177
s0005_f_w000011,s0005,Family,10,train,front,landmarks/s0005/Family/s0005_f_w000011/landmarks.npy,landmarks/s0005/Family/s0005_f_w000011/landmarks_177.npy,210,177
s0007_f_w000011,s0007,Family,10,train,front,landmarks/s0007/Family/s0007_f_w000011/landmarks.npy,landmarks/s0007/Family/s0007_f_w000011/landmarks_177.npy,240,177
s0008_f_w000011,s0008,Family,10,train,front,landmarks/s0008/Family/s0008_f_w000011/landmarks.npy,landmarks/s0008/Family/s0008_f_w000011/landmarks_177.npy,240,177
s0009_f_w000011,s0009,Family,10,train,front,landmarks/s0009/Family/s0009_f_w000011/landmarks.npy,landmarks/s0009/Family/s0009_f_w000011/landmarks_177.npy,210,177
s0011_f_w000011,s0011,Family,10,train,front,landmarks/s0011/Family/s0011_f_w000011/landmarks.npy,landmarks/s0011/Family/s0011_f_w000011/landmarks_177.npy,210,177
s0012_f_w000011,s0012,Family,10,train,front,landmarks/s0012/Family/s0012_f_w000011/landmarks.npy,landmarks/s0012/Family/s0012_f_w000011/landmarks_177.npy,240,177
s0013_f_w000011,s0013,Family,10,train,front,landmarks/s0013/Family/s0013_f_w000011/landmarks.npy,landmarks/s0013/Family/s0013_f_w000011/landmarks_177.npy,270,177
s0018_f_w000011,s0018,Family,10,train,front,landmarks/s0018/Family/s0018_f_w000011/landmarks.npy,landmarks/s0018/Family/s0018_f_w000011/landmarks_177.npy,210,177
s0001_f_w001019,s0001,Far,11,train,front,landmarks/s0001/Far/s0001_f_w001019/landmarks.npy,landmarks/s0001/Far/s0001_f_w001019/landmarks_177.npy,180,177
s0002_f_w001019,s0002,Far,11,train,front,landmarks/s0002/Far/s0002_f_w001019/landmarks.npy,landmarks/s0002/Far/s0002_f_w001019/landmarks_177.npy,180,177
s0005_f_w001019,s0005,Far,11,train,front,landmarks/s0005/Far/s0005_f_w001019/landmarks.npy,landmarks/s0005/Far/s0005_f_w001019/landmarks_177.npy,240,177
s0007_f_w001019,s0007,Far,11,train,front,landmarks/s0007/Far/s0007_f_w001019/landmarks.npy,landmarks/s0007/Far/s0007_f_w001019/landmarks_177.npy,210,177
s0008_f_w001019,s0008,Far,11,train,front,landmarks/s0008/Far/s0008_f_w001019/landmarks.npy,landmarks/s0008/Far/s0008_f_w001019/landmarks_177.npy,180,177
s0009_f_w001019,s0009,Far,11,train,front,landmarks/s0009/Far/s0009_f_w001019/landmarks.npy,landmarks/s0009/Far/s0009_f_w001019/landmarks_177.npy,210,177
s0011_f_w001019,s0011,Far,11,train,front,landmarks/s0011/Far/s0011_f_w001019/landmarks.npy,landmarks/s0011/Far/s0011_f_w001019/landmarks_177.npy,120,177
s0012_f_w001019,s0012,Far,11,train,front,landmarks/s0012/Far/s0012_f_w001019/landmarks.npy,landmarks/s0012/Far/s0012_f_w001019/landmarks_177.npy,150,177
s0013_f_w001019,s0013,Far,11,train,front,landmarks/s0013/Far/s0013_f_w001019/landmarks.npy,landmarks/s0013/Far/s0013_f_w001019/landmarks_177.npy,150,177
s0018_f_w001019,s0018,Far,11,train,front,landmarks/s0018/Far/s0018_f_w001019/landmarks.npy,landmarks/s0018/Far/s0018_f_w001019/landmarks_177.npy,180,177
s0001_f_w000012,s0001,Father,12,train,front,landmarks/s0001/Father/s0001_f_w000012/landmarks.npy,landmarks/s0001/Father/s0001_f_w000012/landmarks_177.npy,180,177
s0002_f_w000012,s0002,Father,12,train,front,landmarks/s0002/Father/s0002_f_w000012/landmarks.npy,landmarks/s0002/Father/s0002_f_w000012/landmarks_177.npy,180,177
s0005_f_w000012,s0005,Father,12,train,front,landmarks/s0005/Father/s0005_f_w000012/landmarks.npy,landmarks/s0005/Father/s0005_f_w000012/landmarks_177.npy,210,177
s0007_f_w000012,s0007,Father,12,train,front,landmarks/s0007/Father/s0007_f_w000012/landmarks.npy,landmarks/s0007/Father/s0007_f_w000012/landmarks_177.npy,180,177
s0008_f_w000012,s0008,Father,12,train,front,landmarks/s0008/Father/s0008_f_w000012/landmarks.npy,landmarks/s0008/Father/s0008_f_w000012/landmarks_177.npy,210,177
s0009_f_w000012,s0009,Father,12,train,front,landmarks/s0009/Father/s0009_f_w000012/landmarks.npy,landmarks/s0009/Father/s0009_f_w000012/landmarks_177.npy,180,177
s0011_f_w000012,s0011,Father,12,train,front,landmarks/s0011/Father/s0011_f_w000012/landmarks.npy,landmarks/s0011/Father/s0011_f_w000012/landmarks_177.npy,180,177
s0012_f_w000012,s0012,Father,12,train,front,landmarks/s0012/Father/s0012_f_w000012/landmarks.npy,landmarks/s0012/Father/s0012_f_w000012/landmarks_177.npy,180,177
s0013_f_w000012,s0013,Father,12,train,front,landmarks/s0013/Father/s0013_f_w000012/landmarks.npy,landmarks/s0013/Father/s0013_f_w000012/landmarks_177.npy,180,177
s0018_f_w000012,s0018,Father,12,train,front,landmarks/s0018/Father/s0018_f_w000012/landmarks.npy,landmarks/s0018/Father/s0018_f_w000012/landmarks_177.npy,210,177
s0001_f_w000014,s0001,Friend,13,train,front,landmarks/s0001/Friend/s0001_f_w000014/landmarks.npy,landmarks/s0001/Friend/s0001_f_w000014/landmarks_177.npy,180,177
s0002_f_w000014,s0002,Friend,13,train,front,landmarks/s0002/Friend/s0002_f_w000014/landmarks.npy,landmarks/s0002/Friend/s0002_f_w000014/landmarks_177.npy,210,177
s0005_f_w000014,s0005,Friend,13,train,front,landmarks/s0005/Friend/s0005_f_w000014/landmarks.npy,landmarks/s0005/Friend/s0005_f_w000014/landmarks_177.npy,210,177
s0007_f_w000014,s0007,Friend,13,train,front,landmarks/s0007/Friend/s0007_f_w000014/landmarks.npy,landmarks/s0007/Friend/s0007_f_w000014/landmarks_177.npy,180,177
s0008_f_w000014,s0008,Friend,13,train,front,landmarks/s0008/Friend/s0008_f_w000014/landmarks.npy,landmarks/s0008/Friend/s0008_f_w000014/landmarks_177.npy,150,177
s0009_f_w000014,s0009,Friend,13,train,front,landmarks/s0009/Friend/s0009_f_w000014/landmarks.npy,landmarks/s0009/Friend/s0009_f_w000014/landmarks_177.npy,180,177
s0011_f_w000014,s0011,Friend,13,train,front,landmarks/s0011/Friend/s0011_f_w000014/landmarks.npy,landmarks/s0011/Friend/s0011_f_w000014/landmarks_177.npy,150,177
s0012_f_w000014,s0012,Friend,13,train,front,landmarks/s0012/Friend/s0012_f_w000014/landmarks.npy,landmarks/s0012/Friend/s0012_f_w000014/landmarks_177.npy,150,177
s0013_f_w000014,s0013,Friend,13,train,front,landmarks/s0013/Friend/s0013_f_w000014/landmarks.npy,landmarks/s0013/Friend/s0013_f_w000014/landmarks_177.npy,210,177
s0018_f_w000014,s0018,Friend,13,train,front,landmarks/s0018/Friend/s0018_f_w000014/landmarks.npy,landmarks/s0018/Friend/s0018_f_w000014/landmarks_177.npy,210,177
s0001_f_w001185,s0001,Go,14,train,front,landmarks/s0001/Go/s0001_f_w001185/landmarks.npy,landmarks/s0001/Go/s0001_f_w001185/landmarks_177.npy,180,177
s0002_f_w001185,s0002,Go,14,train,front,landmarks/s0002/Go/s0002_f_w001185/landmarks.npy,landmarks/s0002/Go/s0002_f_w001185/landmarks_177.npy,210,177
s0005_f_w001185,s0005,Go,14,train,front,landmarks/s0005/Go/s0005_f_w001185/landmarks.npy,landmarks/s0005/Go/s0005_f_w001185/landmarks_177.npy,180,177
s0007_f_w001185,s0007,Go,14,train,front,landmarks/s0007/Go/s0007_f_w001185/landmarks.npy,landmarks/s0007/Go/s0007_f_w001185/landmarks_177.npy,180,177
s0008_f_w001185,s0008,Go,14,train,front,landmarks/s0008/Go/s0008_f_w001185/landmarks.npy,landmarks/s0008/Go/s0008_f_w001185/landmarks_177.npy,180,177
s0009_f_w001185,s0009,Go,14,train,front,landmarks/s0009/Go/s0009_f_w001185/landmarks.npy,landmarks/s0009/Go/s0009_f_w001185/landmarks_177.npy,180,177
s0011_f_w001185,s0011,Go,14,train,front,landmarks/s0011/Go/s0011_f_w001185/landmarks.npy,landmarks/s0011/Go/s0011_f_w001185/landmarks_177.npy,150,177
s0012_f_w001185,s0012,Go,14,train,front,landmarks/s0012/Go/s0012_f_w001185/landmarks.npy,landmarks/s0012/Go/s0012_f_w001185/landmarks_177.npy,180,177
s0013_f_w001185,s0013,Go,14,train,front,landmarks/s0013/Go/s0013_f_w001185/landmarks.npy,landmarks/s0013/Go/s0013_f_w001185/landmarks_177.npy,150,177
s0018_f_w001185,s0018,Go,14,train,front,landmarks/s0018/Go/s0018_f_w001185/landmarks.npy,landmarks/s0018/Go/s0018_f_w001185/landmarks_177.npy,150,177
s0001_f_w000054,s0001,Good,15,train,front,landmarks/s0001/Good/s0001_f_w000054/landmarks.npy,landmarks/s0001/Good/s0001_f_w000054/landmarks_177.npy,180,177
s0002_f_w000054,s0002,Good,15,train,front,landmarks/s0002/Good/s0002_f_w000054/landmarks.npy,landmarks/s0002/Good/s0002_f_w000054/landmarks_177.npy,210,177
s0005_f_w000054,s0005,Good,15,train,front,landmarks/s0005/Good/s0005_f_w000054/landmarks.npy,landmarks/s0005/Good/s0005_f_w000054/landmarks_177.npy,180,177
s0007_f_w000054,s0007,Good,15,train,front,landmarks/s0007/Good/s0007_f_w000054/landmarks.npy,landmarks/s0007/Good/s0007_f_w000054/landmarks_177.npy,210,177
s0008_f_w000054,s0008,Good,15,train,front,landmarks/s0008/Good/s0008_f_w000054/landmarks.npy,landmarks/s0008/Good/s0008_f_w000054/landmarks_177.npy,180,177
s0009_f_w000054,s0009,Good,15,train,front,landmarks/s0009/Good/s0009_f_w000054/landmarks.npy,landmarks/s0009/Good/s0009_f_w000054/landmarks_177.npy,180,177
s0011_f_w000054,s0011,Good,15,train,front,landmarks/s0011/Good/s0011_f_w000054/landmarks.npy,landmarks/s0011/Good/s0011_f_w000054/landmarks_177.npy,180,177
s0012_f_w000054,s0012,Good,15,train,front,landmarks/s0012/Good/s0012_f_w000054/landmarks.npy,landmarks/s0012/Good/s0012_f_w000054/landmarks_177.npy,150,177
s0013_f_w000054,s0013,Good,15,train,front,landmarks/s0013/Good/s0013_f_w000054/landmarks.npy,landmarks/s0013/Good/s0013_f_w000054/landmarks_177.npy,180,177
s0018_f_w000054,s0018,Good,15,train,front,landmarks/s0018/Good/s0018_f_w000054/landmarks.npy,landmarks/s0018/Good/s0018_f_w000054/landmarks_177.npy,210,177
s0001_f_w000045,s0001,Bad,16,train,front,landmarks/s0001/Bad/s0001_f_w000045/landmarks.npy,landmarks/s0001/Bad/s0001_f_w000045/landmarks_177.npy,180,177
s0002_f_w000045,s0002,Bad,16,train,front,landmarks/s0002/Bad/s0002_f_w000045/landmarks.npy,landmarks/s0002/Bad/s0002_f_w000045/landmarks_177.npy,180,177
s0005_f_w000045,s0005,Bad,16,train,front,landmarks/s0005/Bad/s0005_f_w000045/landmarks.npy,landmarks/s0005/Bad/s0005_f_w000045/landmarks_177.npy,240,177
s0007_f_w000045,s0007,Bad,16,train,front,landmarks/s0007/Bad/s0007_f_w000045/landmarks.npy,landmarks/s0007/Bad/s0007_f_w000045/landmarks_177.npy,180,177
s0008_f_w000045,s0008,Bad,16,train,front,landmarks/s0008/Bad/s0008_f_w000045/landmarks.npy,landmarks/s0008/Bad/s0008_f_w000045/landmarks_177.npy,120,177
s0009_f_w000045,s0009,Bad,16,train,front,landmarks/s0009/Bad/s0009_f_w000045/landmarks.npy,landmarks/s0009/Bad/s0009_f_w000045/landmarks_177.npy,180,177
s0011_f_w000045,s0011,Bad,16,train,front,landmarks/s0011/Bad/s0011_f_w000045/landmarks.npy,landmarks/s0011/Bad/s0011_f_w000045/landmarks_177.npy,150,177
s0012_f_w000045,s0012,Bad,16,train,front,landmarks/s0012/Bad/s0012_f_w000045/landmarks.npy,landmarks/s0012/Bad/s0012_f_w000045/landmarks_177.npy,150,177
s0013_f_w000045,s0013,Bad,16,train,front,landmarks/s0013/Bad/s0013_f_w000045/landmarks.npy,landmarks/s0013/Bad/s0013_f_w000045/landmarks_177.npy,180,177
s0018_f_w000045,s0018,Bad,16,train,front,landmarks/s0018/Bad/s0018_f_w000045/landmarks.npy,landmarks/s0018/Bad/s0018_f_w000045/landmarks_177.npy,180,177
s0001_f_w001370,s0001,Happy,17,train,front,landmarks/s0001/Happy/s0001_f_w001370/landmarks.npy,landmarks/s0001/Happy/s0001_f_w001370/landmarks_177.npy,180,177
s0002_f_w001370,s0002,Happy,17,train,front,landmarks/s0002/Happy/s0002_f_w001370/landmarks.npy,landmarks/s0002/Happy/s0002_f_w001370/landmarks_177.npy,210,177
s0005_f_w001370,s0005,Happy,17,train,front,landmarks/s0005/Happy/s0005_f_w001370/landmarks.npy,landmarks/s0005/Happy/s0005_f_w001370/landmarks_177.npy,180,177
s0007_f_w001370,s0007,Happy,17,train,front,landmarks/s0007/Happy/s0007_f_w001370/landmarks.npy,landmarks/s0007/Happy/s0007_f_w001370/landmarks_177.npy,210,177
s0008_f_w001370,s0008,Happy,17,train,front,landmarks/s0008/Happy/s0008_f_w001370/landmarks.npy,landmarks/s0008/Happy/s0008_f_w001370/landmarks_177.npy,150,177
s0009_f_w001370,s0009,Happy,17,train,front,landmarks/s0009/Happy/s0009_f_w001370/landmarks.npy,landmarks/s0009/Happy/s0009_f_w001370/landmarks_177.npy,150,177
s0011_f_w001370,s0011,Happy,17,train,front,landmarks/s0011/Happy/s0011_f_w001370/landmarks.npy,landmarks/s0011/Happy/s0011_f_w001370/landmarks_177.npy,120,177
s0012_f_w001370,s0012,Happy,17,train,front,landmarks/s0012/Happy/s0012_f_w001370/landmarks.npy,landmarks/s0012/Happy/s0012_f_w001370/landmarks_177.npy,150,177
