id,video_path,video_dir,video_name,class,label,split,signer,view
15547,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000430.mp4,data/s0009/front/s0009_f_w000430.mp4,s0009_f_w000430.mp4,Book,3,train,s0009,front
21497,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000430.mp4,data/s0011/front/s0011_f_w000430.mp4,s0011_f_w000430.mp4,Book,3,train,s0011,front
24017,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000430.mp4,data/s0012/front/s0012_f_w000430.mp4,s0012_f_w000430.mp4,Book,3,train,s0012,front
12918,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000430.mp4,data/s0013/front/s0013_f_w000430.mp4,s0013_f_w000430.mp4,Book,3,train,s0013,front
5189,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000430.mp4,data/s0018/front/s0018_f_w000430.mp4,s0018_f_w000430.mp4,Book,3,train,s0018,front
26680,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000005.mp4,data/s0001/front/s0001_f_w000005.mp4,s0001_f_w000005.mp4,Brother,4,train,s0001,front
39836,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000005.mp4,data/s0002/front/s0002_f_w000005.mp4,s0002_f_w000005.mp4,Brother,4,train,s0002,front
30899,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000005.mp4,data/s0005/front/s0005_f_w000005.mp4,s0005_f_w000005.mp4,Brother,4,train,s0005,front
19796,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000005.mp4,data/s0007/front/s0007_f_w000005.mp4,s0007_f_w000005.mp4,Brother,4,train,s0007,front
34186,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000005.mp4,data/s0008/front/s0008_f_w000005.mp4,s0008_f_w000005.mp4,Brother,4,train,s0008,front
15282,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000005.mp4,data/s0009/front/s0009_f_w000005.mp4,s0009_f_w000005.mp4,Brother,4,train,s0009,front
21542,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000005.mp4,data/s0011/front/s0011_f_w000005.mp4,s0011_f_w000005.mp4,Brother,4,train,s0011,front
25226,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000005.mp4,data/s0012/front/s0012_f_w000005.mp4,s0012_f_w000005.mp4,Brother,4,train,s0012,front
13556,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000005.mp4,data/s0013/front/s0013_f_w000005.mp4,s0013_f_w000005.mp4,Brother,4,train,s0013,front
5281,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000005.mp4,data/s0018/front/s0018_f_w000005.mp4,s0018_f_w000005.mp4,Brother,4,train,s0018,front
27868,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001133.mp4,data/s0001/front/s0001_f_w001133.mp4,s0001_f_w001133.mp4,Come,5,train,s0001,front
38865,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001133.mp4,data/s0002/front/s0002_f_w001133.mp4,s0002_f_w001133.mp4,Come,5,train,s0002,front
30288,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001133.mp4,data/s0005/front/s0005_f_w001133.mp4,s0005_f_w001133.mp4,Come,5,train,s0005,front
18104,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001133.mp4,data/s0007/front/s0007_f_w001133.mp4,s0007_f_w001133.mp4,Come,5,train,s0007,front
34510,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001133.mp4,data/s0008/front/s0008_f_w001133.mp4,s0008_f_w001133.mp4,Come,5,train,s0008,front
15133,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001133.mp4,data/s0009/front/s0009_f_w001133.mp4,s0009_f_w001133.mp4,Come,5,train,s0009,front
21001,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001133.mp4,data/s0011/front/s0011_f_w001133.mp4,s0011_f_w001133.mp4,Come,5,train,s0011,front
24629,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001133.mp4,data/s0012/front/s0012_f_w001133.mp4,s0012_f_w001133.mp4,Come,5,train,s0012,front
12219,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001133.mp4,data/s0013/front/s0013_f_w001133.mp4,s0013_f_w001133.mp4,Come,5,train,s0013,front
5903,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001133.mp4,data/s0018/front/s0018_f_w001133.mp4,s0018_f_w001133.mp4,Come,5,train,s0018,front
26730,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001018.mp4,data/s0001/front/s0001_f_w001018.mp4,s0001_f_w001018.mp4,Down,6,train,s0001,front
38721,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001018.mp4,data/s0002/front/s0002_f_w001018.mp4,s0002_f_w001018.mp4,Down,6,train,s0002,front
30658,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001018.mp4,data/s0005/front/s0005_f_w001018.mp4,s0005_f_w001018.mp4,Down,6,train,s0005,front
19347,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001018.mp4,data/s0007/front/s0007_f_w001018.mp4,s0007_f_w001018.mp4,Down,6,train,s0007,front
35695,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001018.mp4,data/s0008/front/s0008_f_w001018.mp4,s0008_f_w001018.mp4,Down,6,train,s0008,front
14656,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001018.mp4,data/s0009/front/s0009_f_w001018.mp4,s0009_f_w001018.mp4,Down,6,train,s0009,front
21069,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001018.mp4,data/s0011/front/s0011_f_w001018.mp4,s0011_f_w001018.mp4,Down,6,train,s0011,front
25442,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001018.mp4,data/s0012/front/s0012_f_w001018.mp4,s0012_f_w001018.mp4,Down,6,train,s0012,front
13732,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001018.mp4,data/s0013/front/s0013_f_w001018.mp4,s0013_f_w001018.mp4,Down,6,train,s0013,front
5652,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001018.mp4,data/s0018/front/s0018_f_w001018.mp4,s0018_f_w001018.mp4,Down,6,train,s0018,front
27076,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001161.mp4,data/s0001/front/s0001_f_w001161.mp4,s0001_f_w001161.mp4,Drink,7,train,s0001,front
39105,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001161.mp4,data/s0002/front/s0002_f_w001161.mp4,s0002_f_w001161.mp4,Drink,7,train,s0002,front
30394,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001161.mp4,data/s0005/front/s0005_f_w001161.mp4,s0005_f_w001161.mp4,Drink,7,train,s0005,front
18954,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001161.mp4,data/s0007/front/s0007_f_w001161.mp4,s0007_f_w001161.mp4,Drink,7,train,s0007,front
35751,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001161.mp4,data/s0008/front/s0008_f_w001161.mp4,s0008_f_w001161.mp4,Drink,7,train,s0008,front
14047,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001161.mp4,data/s0009/front/s0009_f_w001161.mp4,s0009_f_w001161.mp4,Drink,7,train,s0009,front
20314,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001161.mp4,data/s0011/front/s0011_f_w001161.mp4,s0011_f_w001161.mp4,Drink,7,train,s0011,front
24707,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001161.mp4,data/s0012/front/s0012_f_w001161.mp4,s0012_f_w001161.mp4,Drink,7,train,s0012,front
13486,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001161.mp4,data/s0013/front/s0013_f_w001161.mp4,s0013_f_w001161.mp4,Drink,7,train,s0013,front
5649,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001161.mp4,data/s0018/front/s0018_f_w001161.mp4,s0018_f_w001161.mp4,Drink,7,train,s0018,front
27547,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001635.mp4,data/s0001/front/s0001_f_w001635.mp4,s0001_f_w001635.mp4,Eat [VEB]/Food,8,train,s0001,front
38692,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001635.mp4,data/s0002/front/s0002_f_w001635.mp4,s0002_f_w001635.mp4,Eat [VEB]/Food,8,train,s0002,front
29909,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001635.mp4,data/s0005/front/s0005_f_w001635.mp4,s0005_f_w001635.mp4,Eat [VEB]/Food,8,train,s0005,front
18517,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001635.mp4,data/s0007/front/s0007_f_w001635.mp4,s0007_f_w001635.mp4,Eat [VEB]/Food,8,train,s0007,front
35279,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001635.mp4,data/s0008/front/s0008_f_w001635.mp4,s0008_f_w001635.mp4,Eat [VEB]/Food,8,train,s0008,front
15161,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001635.mp4,data/s0009/front/s0009_f_w001635.mp4,s0009_f_w001635.mp4,Eat [VEB]/Food,8,train,s0009,front
21433,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001635.mp4,data/s0011/front/s0011_f_w001635.mp4,s0011_f_w001635.mp4,Eat [VEB]/Food,8,train,s0011,front
24460,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001635.mp4,data/s0012/front/s0012_f_w001635.mp4,s0012_f_w001635.mp4,Eat [VEB]/Food,8,train,s0012,front
12498,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001635.mp4,data/s0013/front/s0013_f_w001635.mp4,s0013_f_w001635.mp4,Eat [VEB]/Food,8,train,s0013,front
5859,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001635.mp4,data/s0018/front/s0018_f_w001635.mp4,s0018_f_w001635.mp4,Eat [VEB]/Food,8,train,s0018,front
27677,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000356.mp4,data/s0001/front/s0001_f_w000356.mp4,s0001_f_w000356.mp4,Evening,9,train,s0001,front
38971,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000356.mp4,data/s0002/front/s0002_f_w000356.mp4,s0002_f_w000356.mp4,Evening,9,train,s0002,front
29943,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000356.mp4,data/s0005/front/s0005_f_w000356.mp4,s0005_f_w000356.mp4,Evening,9,train,s0005,front
18550,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000356.mp4,data/s0007/front/s0007_f_w000356.mp4,s0007_f_w000356.mp4,Evening,9,train,s0007,front
35283,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000356.mp4,data/s0008/front/s0008_f_w000356.mp4,s0008_f_w000356.mp4,Evening,9,train,s0008,front
14146,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000356.mp4,data/s0009/front/s0009_f_w000356.mp4,s0009_f_w000356.mp4,Evening,9,train,s0009,front
20999,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000356.mp4,data/s0011/front/s0011_f_w000356.mp4,s0011_f_w000356.mp4,Evening,9,train,s0011,front
25644,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000356.mp4,data/s0012/front/s0012_f_w000356.mp4,s0012_f_w000356.mp4,Evening,9,train,s0012,front
12433,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000356.mp4,data/s0013/front/s0013_f_w000356.mp4,s0013_f_w000356.mp4,Evening,9,train,s0013,front
4514,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000356.mp4,data/s0018/front/s0018_f_w000356.mp4,s0018_f_w000356.mp4,Evening,9,train,s0018,front
26354,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000011.mp4,data/s0001/front/s0001_f_w000011.mp4,s0001_f_w000011.mp4,Family,10,train,s0001,front
39010,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000011.mp4,data/s0002/front/s0002_f_w000011.mp4,s0002_f_w000011.mp4,Family,10,train,s0002,front
31297,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000011.mp4,data/s0005/front/s0005_f_w000011.mp4,s0005_f_w000011.mp4,Family,10,train,s0005,front
18452,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000011.mp4,data/s0007/front/s0007_f_w000011.mp4,s0007_f_w000011.mp4,Family,10,train,s0007,front
34232,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000011.mp4,data/s0008/front/s0008_f_w000011.mp4,s0008_f_w000011.mp4,Family,10,train,s0008,front
15566,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000011.mp4,data/s0009/front/s0009_f_w000011.mp4,s0009_f_w000011.mp4,Family,10,train,s0009,front
21095,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000011.mp4,data/s0011/front/s0011_f_w000011.mp4,s0011_f_w000011.mp4,Family,10,train,s0011,front
25759,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000011.mp4,data/s0012/front/s0012_f_w000011.mp4,s0012_f_w000011.mp4,Family,10,train,s0012,front
12679,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000011.mp4,data/s0013/front/s0013_f_w000011.mp4,s0013_f_w000011.mp4,Family,10,train,s0013,front
5158,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000011.mp4,data/s0018/front/s0018_f_w000011.mp4,s0018_f_w000011.mp4,Family,10,train,s0018,front
27659,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001019.mp4,data/s0001/front/s0001_f_w001019.mp4,s0001_f_w001019.mp4,Far,11,train,s0001,front
38348,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001019.mp4,data/s0002/front/s0002_f_w001019.mp4,s0002_f_w001019.mp4,Far,11,train,s0002,front
31149,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001019.mp4,data/s0005/front/s0005_f_w001019.mp4,s0005_f_w001019.mp4,Far,11,train,s0005,front
19325,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001019.mp4,data/s0007/front/s0007_f_w001019.mp4,s0007_f_w001019.mp4,Far,11,train,s0007,front
35275,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001019.mp4,data/s0008/front/s0008_f_w001019.mp4,s0008_f_w001019.mp4,Far,11,train,s0008,front
14084,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001019.mp4,data/s0009/front/s0009_f_w001019.mp4,s0009_f_w001019.mp4,Far,11,train,s0009,front
20670,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001019.mp4,data/s0011/front/s0011_f_w001019.mp4,s0011_f_w001019.mp4,Far,11,train,s0011,front
25282,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001019.mp4,data/s0012/front/s0012_f_w001019.mp4,s0012_f_w001019.mp4,Far,11,train,s0012,front
13464,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001019.mp4,data/s0013/front/s0013_f_w001019.mp4,s0013_f_w001019.mp4,Far,11,train,s0013,front
4131,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001019.mp4,data/s0018/front/s0018_f_w001019.mp4,s0018_f_w001019.mp4,Far,11,train,s0018,front
26986,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000012.mp4,data/s0001/front/s0001_f_w000012.mp4,s0001_f_w000012.mp4,Father,12,train,s0001,front
39092,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000012.mp4,data/s0002/front/s0002_f_w000012.mp4,s0002_f_w000012.mp4,Father,12,train,s0002,front
30270,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000012.mp4,data/s0005/front/s0005_f_w000012.mp4,s0005_f_w000012.mp4,Father,12,train,s0005,front
19799,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000012.mp4,data/s0007/front/s0007_f_w000012.mp4,s0007_f_w000012.mp4,Father,12,train,s0007,front
35830,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000012.mp4,data/s0008/front/s0008_f_w000012.mp4,s0008_f_w000012.mp4,Father,12,train,s0008,front
15297,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000012.mp4,data/s0009/front/s0009_f_w000012.mp4,s0009_f_w000012.mp4,Father,12,train,s0009,front
21514,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000012.mp4,data/s0011/front/s0011_f_w000012.mp4,s0011_f_w000012.mp4,Father,12,train,s0011,front
24749,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000012.mp4,data/s0012/front/s0012_f_w000012.mp4,s0012_f_w000012.mp4,Father,12,train,s0012,front
13753,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000012.mp4,data/s0013/front/s0013_f_w000012.mp4,s0013_f_w000012.mp4,Father,12,train,s0013,front
4327,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000012.mp4,data/s0018/front/s0018_f_w000012.mp4,s0018_f_w000012.mp4,Father,12,train,s0018,front
26438,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000014.mp4,data/s0001/front/s0001_f_w000014.mp4,s0001_f_w000014.mp4,Friend,13,train,s0001,front
39506,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000014.mp4,data/s0002/front/s0002_f_w000014.mp4,s0002_f_w000014.mp4,Friend,13,train,s0002,front
31276,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000014.mp4,data/s0005/front/s0005_f_w000014.mp4,s0005_f_w000014.mp4,Friend,13,train,s0005,front
19826,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000014.mp4,data/s0007/front/s0007_f_w000014.mp4,s0007_f_w000014.mp4,Friend,13,train,s0007,front
35202,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000014.mp4,data/s0008/front/s0008_f_w000014.mp4,s0008_f_w000014.mp4,Friend,13,train,s0008,front
15584,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000014.mp4,data/s0009/front/s0009_f_w000014.mp4,s0009_f_w000014.mp4,Friend,13,train,s0009,front
21840,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000014.mp4,data/s0011/front/s0011_f_w000014.mp4,s0011_f_w000014.mp4,Friend,13,train,s0011,front
24266,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000014.mp4,data/s0012/front/s0012_f_w000014.mp4,s0012_f_w000014.mp4,Friend,13,train,s0012,front
12296,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000014.mp4,data/s0013/front/s0013_f_w000014.mp4,s0013_f_w000014.mp4,Friend,13,train,s0013,front
4829,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000014.mp4,data/s0018/front/s0018_f_w000014.mp4,s0018_f_w000014.mp4,Friend,13,train,s0018,front
25940,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001185.mp4,data/s0001/front/s0001_f_w001185.mp4,s0001_f_w001185.mp4,Go,14,train,s0001,front
39426,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001185.mp4,data/s0002/front/s0002_f_w001185.mp4,s0002_f_w001185.mp4,Go,14,train,s0002,front
31241,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001185.mp4,data/s0005/front/s0005_f_w001185.mp4,s0005_f_w001185.mp4,Go,14,train,s0005,front
19596,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001185.mp4,data/s0007/front/s0007_f_w001185.mp4,s0007_f_w001185.mp4,Go,14,train,s0007,front
35219,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001185.mp4,data/s0008/front/s0008_f_w001185.mp4,s0008_f_w001185.mp4,Go,14,train,s0008,front
14203,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001185.mp4,data/s0009/front/s0009_f_w001185.mp4,s0009_f_w001185.mp4,Go,14,train,s0009,front
20293,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001185.mp4,data/s0011/front/s0011_f_w001185.mp4,s0011_f_w001185.mp4,Go,14,train,s0011,front
24383,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001185.mp4,data/s0012/front/s0012_f_w001185.mp4,s0012_f_w001185.mp4,Go,14,train,s0012,front
12645,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001185.mp4,data/s0013/front/s0013_f_w001185.mp4,s0013_f_w001185.mp4,Go,14,train,s0013,front
4851,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001185.mp4,data/s0018/front/s0018_f_w001185.mp4,s0018_f_w001185.mp4,Go,14,train,s0018,front
26260,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000054.mp4,data/s0001/front/s0001_f_w000054.mp4,s0001_f_w000054.mp4,Good,15,train,s0001,front
39572,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000054.mp4,data/s0002/front/s0002_f_w000054.mp4,s0002_f_w000054.mp4,Good,15,train,s0002,front
31091,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000054.mp4,data/s0005/front/s0005_f_w000054.mp4,s0005_f_w000054.mp4,Good,15,train,s0005,front
18035,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000054.mp4,data/s0007/front/s0007_f_w000054.mp4,s0007_f_w000054.mp4,Good,15,train,s0007,front
35759,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000054.mp4,data/s0008/front/s0008_f_w000054.mp4,s0008_f_w000054.mp4,Good,15,train,s0008,front
13919,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000054.mp4,data/s0009/front/s0009_f_w000054.mp4,s0009_f_w000054.mp4,Good,15,train,s0009,front
21640,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000054.mp4,data/s0011/front/s0011_f_w000054.mp4,s0011_f_w000054.mp4,Good,15,train,s0011,front
24034,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000054.mp4,data/s0012/front/s0012_f_w000054.mp4,s0012_f_w000054.mp4,Good,15,train,s0012,front
13886,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000054.mp4,data/s0013/front/s0013_f_w000054.mp4,s0013_f_w000054.mp4,Good,15,train,s0013,front
5778,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000054.mp4,data/s0018/front/s0018_f_w000054.mp4,s0018_f_w000054.mp4,Good,15,train,s0018,front
27263,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w000045.mp4,data/s0001/front/s0001_f_w000045.mp4,s0001_f_w000045.mp4,Bad,16,train,s0001,front
38539,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w000045.mp4,data/s0002/front/s0002_f_w000045.mp4,s0002_f_w000045.mp4,Bad,16,train,s0002,front
31781,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w000045.mp4,data/s0005/front/s0005_f_w000045.mp4,s0005_f_w000045.mp4,Bad,16,train,s0005,front
19790,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w000045.mp4,data/s0007/front/s0007_f_w000045.mp4,s0007_f_w000045.mp4,Bad,16,train,s0007,front
34219,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w000045.mp4,data/s0008/front/s0008_f_w000045.mp4,s0008_f_w000045.mp4,Bad,16,train,s0008,front
15836,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w000045.mp4,data/s0009/front/s0009_f_w000045.mp4,s0009_f_w000045.mp4,Bad,16,train,s0009,front
21595,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w000045.mp4,data/s0011/front/s0011_f_w000045.mp4,s0011_f_w000045.mp4,Bad,16,train,s0011,front
24447,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w000045.mp4,data/s0012/front/s0012_f_w000045.mp4,s0012_f_w000045.mp4,Bad,16,train,s0012,front
13720,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w000045.mp4,data/s0013/front/s0013_f_w000045.mp4,s0013_f_w000045.mp4,Bad,16,train,s0013,front
5771,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w000045.mp4,data/s0018/front/s0018_f_w000045.mp4,s0018_f_w000045.mp4,Bad,16,train,s0018,front
26359,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001370.mp4,data/s0001/front/s0001_f_w001370.mp4,s0001_f_w001370.mp4,Happy,17,train,s0001,front
39860,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001370.mp4,data/s0002/front/s0002_f_w001370.mp4,s0002_f_w001370.mp4,Happy,17,train,s0002,front
31358,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001370.mp4,data/s0005/front/s0005_f_w001370.mp4,s0005_f_w001370.mp4,Happy,17,train,s0005,front
19868,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001370.mp4,data/s0007/front/s0007_f_w001370.mp4,s0007_f_w001370.mp4,Happy,17,train,s0007,front
35058,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001370.mp4,data/s0008/front/s0008_f_w001370.mp4,s0008_f_w001370.mp4,Happy,17,train,s0008,front
14327,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001370.mp4,data/s0009/front/s0009_f_w001370.mp4,s0009_f_w001370.mp4,Happy,17,train,s0009,front
21832,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001370.mp4,data/s0011/front/s0011_f_w001370.mp4,s0011_f_w001370.mp4,Happy,17,train,s0011,front
25354,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001370.mp4,data/s0012/front/s0012_f_w001370.mp4,s0012_f_w001370.mp4,Happy,17,train,s0012,front
12351,/home/billu/FDMSE-ISL/data/s0013/front/s0013_f_w001370.mp4,data/s0013/front/s0013_f_w001370.mp4,s0013_f_w001370.mp4,Happy,17,train,s0013,front
4215,/home/billu/FDMSE-ISL/data/s0018/front/s0018_f_w001370.mp4,data/s0018/front/s0018_f_w001370.mp4,s0018_f_w001370.mp4,Happy,17,train,s0018,front
25917,/home/billu/FDMSE-ISL/data/s0001/front/s0001_f_w001590.mp4,data/s0001/front/s0001_f_w001590.mp4,s0001_f_w001590.mp4,Hello,18,train,s0001,front
38109,/home/billu/FDMSE-ISL/data/s0002/front/s0002_f_w001590.mp4,data/s0002/front/s0002_f_w001590.mp4,s0002_f_w001590.mp4,Hello,18,train,s0002,front
31627,/home/billu/FDMSE-ISL/data/s0005/front/s0005_f_w001590.mp4,data/s0005/front/s0005_f_w001590.mp4,s0005_f_w001590.mp4,Hello,18,train,s0005,front
19807,/home/billu/FDMSE-ISL/data/s0007/front/s0007_f_w001590.mp4,data/s0007/front/s0007_f_w001590.mp4,s0007_f_w001590.mp4,Hello,18,train,s0007,front
33992,/home/billu/FDMSE-ISL/data/s0008/front/s0008_f_w001590.mp4,data/s0008/front/s0008_f_w001590.mp4,s0008_f_w001590.mp4,Hello,18,train,s0008,front
14156,/home/billu/FDMSE-ISL/data/s0009/front/s0009_f_w001590.mp4,data/s0009/front/s0009_f_w001590.mp4,s0009_f_w001590.mp4,Hello,18,train,s0009,front
20272,/home/billu/FDMSE-ISL/data/s0011/front/s0011_f_w001590.mp4,data/s0011/front/s0011_f_w001590.mp4,s0011_f_w001590.mp4,Hello,18,train,s0011,front
25627,/home/billu/FDMSE-ISL/data/s0012/front/s0012_f_w001590.mp4,data/s0012/front/s0012_f_w001590.mp4,s0012_f_w001590.mp4,Hello,18,train,s0012,front
